,Industry Name,Latitude,Longitude,Category,District Name,Sector Name,Activity Name,Pollution Index Category,Total Workers
21354,sri jaya lakshmi dall floor boiled rice mill,16.4777385,79.885271,Micro,Guntur,Food and Agro Products,MICRO NUTRIENTS FOR AGRICULTURE,Green,4
21355,Vijaya durga oil pro PVT LTD,16.8109959,80.8466011,Small,Krishna,Food and Agro Products,MICRO NUTRIENTS FOR AGRICULTURE,Green,24
21356,V R AGRO EQUIPMENTS,15.1421464,78.488977,Small,Kurnool,Food and Agro Products,MICRO NUTRIENTS FOR AGRICULTURE,Green,15
21357,AAYUSH MILK PRODUCTS PRIVATE LIMITED,16.0067071,79.6856707,Micro,Guntur,Food and Agro Products,Milk Chilling,Green,3
21358,Balaji milk centre,17.798585,82.989298,Large,Visakhapatnam,Food and Agro Products,Milk Chilling,White,5
21359,Heritage milk bulk center,16.9642959,82.0466729,Micro,East Godavari,Food and Agro Products,Milk Chilling,White,2
21360,DODLA DIARY LIMITED,15.9028691,79.308512,Micro,Prakasam,Food and Agro Products,Milk Chilling,Green,5
21361,DODLA DAIRY LIMITED,16.6725228,82.1542221,Micro,East Godavari,Food and Agro Products,Milk Chilling,White,5
21362,RADHAKRISHNA MILK LINE,15.7514635,79.6717862,Micro,Prakasam,Food and Agro Products,Milk Chilling,Red,5
21363,HERITAGE FOODS LIMITED BYTAMANJULURU,15.8551101,80.0549384,Micro,Prakasam,Food and Agro Products,Milk Chilling,Red,4
21364,THE ARIA CO ORDINATE,13.6594433,78.2664858,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,7
21365,DODLA DAIRY PRIVATE LIMITED,16.7764224,81.2176303,Micro,West Godavari,Food and Agro Products,Milk Chilling,Green,4
21366,model milk products p ltd,15.7727786,79.6858164,Micro,Prakasam,Food and Agro Products,Milk Chilling,Green,3
21367,venkata ramana dairy,15.7742443,79.6861671,Micro,Prakasam,Food and Agro Products,Milk Chilling,Green,2
21368,MILK CHILLING,17.620909,82.9262285,Micro,Visakhapatnam,Food and Agro Products,Milk Chilling,White,1
21369,Tirumala Milk Products Pvt Ltd,13.2786564,79.6962657,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,3
21370,pamur milk line Pvt ltd,15.091089,79.4275158,Micro,Prakasam,Food and Agro Products,Milk Chilling,Green,19
21371,DODLA DAIRY LIMITED,16.8256581,82.0366389,Micro,East Godavari,Food and Agro Products,Milk Chilling,Green,4
21372,Jyothi Dairy,13.4222223,79.2677214,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,10
21373,krishna district milk producers mutually aided cooperative union limited,16.8525398,81.4888243,Micro,West Godavari,Food and Agro Products,Milk Chilling,Green,4
21374,BRINDAVAN MILK PRODUCTS GANTAVOOR,13.2042541,78.7684636,Micro,Chittoor,Food and Agro Products,Milk Chilling,White,11
21375,sri sai ganga dairy products,15.9129054,79.736307,Micro,Guntur,Food and Agro Products,Milk Chilling,Green,7
21376,HUTSUN AGRO PRODUCT LIMITED,13.1538191,78.6356511,Micro,Chittoor,Food and Agro Products,Milk Chilling,White,1
21377,surya milk dairy,14.5847149,78.6454695,Micro,Kadapa,Food and Agro Products,Milk Chilling,Green,4
21378,SRI SAI MILK LINES PVT Ltd,15.2446401,79.9662444,Micro,Prakasam,Food and Agro Products,Milk Chilling,White,7
21379,KSN Dairy,16.9938394,81.491226,Micro,West Godavari,Food and Agro Products,Milk Chilling,Green,3
21380,SRI LAXMI VENKATESWARA BULK,16.9060068,81.3511134,Micro,West Godavari,Food and Agro Products,Milk Chilling,White,3
21381,SRI VIJAYA VISAKHA MILK PRODUCERS COMPANY LIMITED,16.7777553,81.6266269,Micro,West Godavari,Food and Agro Products,Milk Chilling,White,2
21382,AMARAVATHI MILK AND MILK PRODUCTS,12.8269127,78.3769343,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,4
21383,Goutham Dairy,16.586744,81.4613199,Micro,West Godavari,Food and Agro Products,Milk Chilling,Green,5
21384,Sri Vijaya Durga Dairy,16.970164,80.9838265,Micro,West Godavari,Food and Agro Products,Milk Chilling,Green,1
21385,Vallabha milk products private limited,16.9950232,81.4932846,Micro,West Godavari,Food and Agro Products,Milk Chilling,Green,3
21386,Tirumala Milk Products Private limited,13.4378727,79.5444869,Micro,Chittoor,Food and Agro Products,Milk Chilling,White,12
21387,Sri chakra milk products,17.0359559,81.4889691,Micro,West Godavari,Food and Agro Products,Milk Chilling,Green,5
21388,prasad reddy industry 656 thimmapuram Kambhamvaripalli,13.7778159,78.8062032,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,5
21389,Heritage foods,17.8046973,83.1516666,Micro,Visakhapatnam,Food and Agro Products,Milk Chilling,White,3
21390,visakha Dairy,18.93562,83.8173026,Micro,Srikakulam,Food and Agro Products,Milk Chilling,White,2
21391,Surya Milk Chilling Centre,17.1194142,81.4572519,Micro,West Godavari,Food and Agro Products,Milk Chilling,Green,3
21392,masqati dairy products limited,16.0349032,79.9404418,Large,Prakasam,Food and Agro Products,Milk Chilling,White,9
21393,srinivasa milk foods,13.6427737,78.4888687,Small,Chittoor,Food and Agro Products,Milk Chilling,Green,9
21394,BUMIPUTRA MILK PRODUTS PRIVATE LIMITED,14.8314054,79.6426647,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Chilling,Red,7
21395,Rama Chilling Center,16.7683565,80.2760565,Micro,Krishna,Food and Agro Products,Milk Chilling,White,1
21396,Srinivasa milk cooling center,18.0920796,83.5498231,Micro,Vizianagaram,Food and Agro Products,Milk Chilling,White,4
21397,HATSUN MILK CHILLING CENTER,13.1100811,78.5573901,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,1
21398,SRAVANI MILK CHILLING PLANT,18.0360781,83.1329007,Micro,Vizianagaram,Food and Agro Products,Milk Chilling,Green,5
21399,Parag Milk Foods PvtLtd,12.8722487,78.4051828,Micro,Chittoor,Food and Agro Products,Milk Chilling,White,6
21400,THE KDMPMACU LTD,16.3466616,81.0512991,Micro,Krishna,Food and Agro Products,Milk Chilling,Green,15
21401,CREAMLINE DIARY PRIVATE LIMITED,14.3884612,79.7485747,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Chilling,Green,7
21402,K D M P M A C U LTD MCC CHILLAKALLU,16.8211486,80.1868785,Micro,Krishna,Food and Agro Products,Milk Chilling,Green,1
21403,vallabha dairy products 190 4 MAHAL RAJUPALLI KAMBHAM VARIPALLI,13.7927692,78.7965436,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,8
21404,SRI TIRUMALA MILK CHILLING AND KOVA,13.7140558,79.6363502,Micro,Chittoor,Food and Agro Products,Milk Chilling,Red,1
21405,VALLHABHA  MILK PRODUCTS PVT LTD,12.8391402,78.3815562,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,9
21406,TIRUMALA MILK PRODUCTS PVT LTD,12.8380107,78.3773009,Small,Chittoor,Food and Agro Products,Milk Chilling,Green,34
21407,VBM Cooling unit,16.0065162,80.9192183,Micro,Krishna,Food and Agro Products,Milk Chilling,Green,3
21408,HERITAGE FOODS LIMITED,16.6182447,80.92855,Small,Krishna,Food and Agro Products,Milk Chilling,Green,3
21409,Tirumala Milk Products Pvt Ltd,13.3350595,79.8893566,Micro,Chittoor,Food and Agro Products,Milk Chilling,White,3
21410,THE KRISHNA DISTRICT MILK PRODUCERS MUTUALLY AIDED CO OP UNION LIMITED,16.3236763,80.9636858,Micro,Krishna,Food and Agro Products,Milk Chilling,White,16
21411,Lakshmi Durga Milk Line,16.0065162,80.9192183,Micro,Krishna,Food and Agro Products,Milk Chilling,White,4
21412,heritage foods limited,14.8028805,80.0030085,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Chilling,Red,5
21413,Sangam Dairy Milk Chilling Center Appikatla,15.9850337,80.510037,Micro,Guntur,Food and Agro Products,Milk Chilling,Green,12
21414,SREE VEERANJANEYA MILK PRODUCTS INDIA Pvt Ltd,14.8871678,79.9030027,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Chilling,Orange,13
21415,PALASEETHALA KENDRAM MANDALA SAMAKYA,13.2116755,79.3859473,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,4
21416,SRI MOUNIKA MILK DAIRY,14.6828243,78.38855,Large,Kadapa,Food and Agro Products,Milk Chilling,Green,7
21417,THE KRISHNA DISTRICT MILK PRODUCERS MUTUALLY AIDED CO OP UNION LIMITED,16.5709361,80.7929991,Micro,Krishna,Food and Agro Products,Milk Chilling,White,3
21418,VALLHABHA MILK CHILLING UNIT,15.0949114,78.9470062,Micro,Kadapa,Food and Agro Products,Milk Chilling,Green,5
21419,MILK CHILLING CENTER HANUMAN JUNCTION,16.633545,80.9613751,Small,Krishna,Food and Agro Products,Milk Chilling,White,3
21420,SHRUTHI MILK PRODUCTS PRIVATE LIMITED,13.564606,78.5687467,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,1
21421,sri rama krishna milk dairy,15.6577661,79.7565316,Micro,Prakasam,Food and Agro Products,Milk Chilling,Red,6
21422,venkateswara milk dairy,15.7129343,79.6576917,Micro,Prakasam,Food and Agro Products,Milk Chilling,White,8
21423,HERITAGE FOODS LIMITED,13.6532545,78.9756629,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,13
21424,Sri Padmavathi Womens Milk Dairy,14.6760751,80.0533176,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Chilling,Green,2
21425,Sri Vasavi Milk Dairy,15.5464983,79.9271404,Micro,Prakasam,Food and Agro Products,Milk Chilling,Green,7
21426,ms venkateshwara dairy products,13.5491825,78.5893273,Micro,Chittoor,Food and Agro Products,Milk Chilling,Orange,5
21427,Dodla dairy private limited,13.6932138,78.4059188,Micro,Chittoor,Food and Agro Products,Milk Chilling,Orange,8
21428,Haritha Dairy Products,13.4438137,79.1112734,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,6
21429,VALLABHA MILK PRODUCT PVT,13.9286162,78.5339086,Medium,Chittoor,Food and Agro Products,Milk Chilling,Red,7
21430,SRIRANGAM MILK PRODUCTS PRIVATE LIMITED,13.3472516,79.4285821,Small,Chittoor,Food and Agro Products,Milk Chilling,Green,10
21431,Dodla Dairy Ltd,13.5381229,79.3910668,Micro,Chittoor,Food and Agro Products,Milk Chilling,Orange,4
21432,sri padmavathi womens milk dairy,14.5349147,79.8848075,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Chilling,White,8
21433,Sangam milk producer company limited,16.5563344,79.6220138,Medium,Guntur,Food and Agro Products,Milk Chilling,Green,10
21434,TIRUMALA MILK PRODUCTS PVT LTD,14.3167301,79.6667989,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Chilling,Green,12
21435,Sangam Milk Producer Company Limited,16.4784544,80.138743,Micro,Guntur,Food and Agro Products,Milk Chilling,Green,17
21436,Dodla Dairy limited Nelavoy,13.3260966,79.3928365,Small,Chittoor,Food and Agro Products,Milk Chilling,Orange,11
21437,nature light,13.6177834,78.2531321,Small,Chittoor,Food and Agro Products,Milk Chilling,White,8
21438,New Gayathri Milk Diary,13.6111397,78.4899342,Micro,Chittoor,Food and Agro Products,Milk Chilling,Green,13
21439,Herittage milk chilling,14.8449303,79.4076133,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Chilling,Green,4
21440,SRI LAKSHMI BALAJI MILK CHILLING CENTRE,15.8428672,78.5020085,Small,Kurnool,Food and Agro Products,Milk Chilling,Green,6
21441,THE KRISHNA DISTRICT MILK PRODUCERS MUTUALLY,16.761271,80.6639643,Micro,Krishna,Food and Agro Products,MILK Cooling,Green,2
21442,Supraja dairy pvt ltd,17.7984596,82.9755253,Micro,Visakhapatnam,Food and Agro Products,MILK Cooling,White,4
21443,Cream line dairy products,13.6870185,79.8558735,Micro,Chittoor,Food and Agro Products,MILK Cooling,White,4
21444,KDMPMACU BMC UNIT,16.6845858,80.3904055,Micro,Krishna,Food and Agro Products,MILK Cooling,White,3
21445,KDMPMACS,16.879697,80.9295868,Micro,Krishna,Food and Agro Products,MILK Cooling,White,1
21446,VISWA SOUBHAGYA MILK PRODUCT LTD,15.9980082,80.6037228,Micro,Guntur,Food and Agro Products,MILK Cooling,Green,1
21447,THE KRISHNA DISTRICT MILK PRODUCERS MUTUALLY AIDED COOPERATION,16.2919206,80.8679494,Micro,Krishna,Food and Agro Products,MILK Cooling,Green,4
21448,Ramanaih milk center,14.4754558,78.8189102,Micro,Kadapa,Food and Agro Products,MILK Cooling,White,1
21449,Sabhapathi Khadi and Rural development Association,17.0106454,81.4122728,Micro,West Godavari,Food and Agro Products,MILK Cooling,White,2
21450,CREAMLINE DIARY PRODUCTS LIMITED,17.1171664,81.4733829,Micro,West Godavari,Food and Agro Products,MILK Cooling,Green,4
21451,Heritage,17.9641571,83.4268776,Micro,Vizianagaram,Food and Agro Products,MILK Cooling,Green,3
21452,sri vinayaka bulk milk cooling unit,18.0621383,83.5485496,Micro,Vizianagaram,Food and Agro Products,MILK Cooling,Green,1
21453,BULK MILK COOLING CENTER KASAPETA sri Vijaya visakha milk producers company LTD,18.6394588,83.3700904,Micro,Vizianagaram,Food and Agro Products,MILK Cooling,Green,3
21454,sri vijaya visakha milk producers company limited,18.8303552,84.4827198,Micro,Srikakulam,Food and Agro Products,MILK Cooling,White,1
21455,KMUMP,16.876947,80.9316078,Medium,Krishna,Food and Agro Products,MILK Cooling,White,1
21456,SRI VYSHNAVI DAIRY SPECIALITIES PRIVATE LIMITED,13.6948089,78.6198355,Micro,Chittoor,Food and Agro Products,MILK Cooling,Orange,6
21457,CHATRI MILK DAIRY,13.2237067,79.119041,Micro,Chittoor,Food and Agro Products,MILK Cooling,Red,2
21458,BMCU KANDLAMADUGU,13.6675547,78.4402012,Micro,Chittoor,Food and Agro Products,MILK Cooling,Orange,5
21459,The krishna district milk producers  mutually aided co op Union limited,16.3512752,80.8348378,Micro,Krishna,Food and Agro Products,MILK Cooling,Green,3
21460,the mpmacu limited,16.3751947,81.2616005,Micro,Krishna,Food and Agro Products,MILK Cooling,White,3
21461,Sri rangam milk production,13.3878997,79.0657476,Micro,Chittoor,Food and Agro Products,MILK Cooling,Orange,6
21462,lakshmi narasimha milk dairy,14.965152,78.4906445,Micro,Kadapa,Food and Agro Products,Milk processing,Green,2
21463,Sri Krishna dairy,17.4839822,82.7276025,Micro,Visakhapatnam,Food and Agro Products,Milk processing,White,5
21464,mana dairy products,16.509047,80.7015579,Micro,Krishna,Food and Agro Products,Milk processing,Green,1
21465,Tirumala milk products pvt LLtd,16.8076794,81.5429646,Micro,West Godavari,Food and Agro Products,Milk processing,Green,5
21466,Murali Krishna Milk Products,16.1220357,79.847022,Micro,Guntur,Food and Agro Products,Milk processing,Green,1
21467,SRI VIJAYA VISHAKHA MILK PRODUCERS COMPANY LIMITED,18.0781021,83.3871184,Micro,Vizianagaram,Food and Agro Products,Milk processing,White,8
21468,CHITE DEVI MILK SUPPLIES,14.2040106,79.1510876,Micro,Kadapa,Food and Agro Products,Milk processing,Green,1
21469,Heritage Foods Limited,13.8238915,77.5581804,Micro,Anantapur,Food and Agro Products,Milk processing,White,7
21470,Sri Vijaya Vishaka district Milk,17.4816204,82.4951527,Micro,East Godavari,Food and Agro Products,Milk processing,White,1
21471,Katha ice creams,18.1117179,83.1392832,Micro,Vizianagaram,Food and Agro Products,Milk processing,White,1
21472,sridurgalaxminarasimha milk diary,17.4836933,82.7331969,Micro,Visakhapatnam,Food and Agro Products,Milk processing,White,4
21473,Sri Vijaya Visakha Milk Producers Company Limited,17.3058446,82.4689244,Micro,East Godavari,Food and Agro Products,Milk processing,Green,1
21474,Sri sai balaji milks and milk pro,18.1488386,83.2759852,Micro,Vizianagaram,Food and Agro Products,Milk processing,Green,2
21475,Dairy farm,16.8887208,81.9587661,Micro,East Godavari,Food and Agro Products,Milk processing,White,1
21476,dairy farm,16.8971762,81.9689933,Micro,East Godavari,Food and Agro Products,Milk processing,White,1
21477,DODLA DAIRY LIMITED,14.4367378,77.6218089,Small,Anantapur,Food and Agro Products,Milk processing,Green,11
21478,SRI LAKSHMI VISHNAVI DAIRY SPECIALITIES Pvt Ltd,12.8455527,78.3826228,Small,Chittoor,Food and Agro Products,Milk processing,Green,18
21479,JEEVAN DAIRY PRODUCTS,13.2732603,79.2186692,Micro,Chittoor,Food and Agro Products,Milk processing,Green,12
21480,Tirumala dairy,14.9044224,80.0136552,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk processing,White,3
21481,gosala,16.9430245,81.9451175,Micro,East Godavari,Food and Agro Products,Milk Processing & Pacing,Orange,1
21482,Sri srithik dairy products Pvt ltd,16.9958675,81.958005,Small,East Godavari,Food and Agro Products,Milk Processing & Pacing,Green,6
21483,tirumala milk products Pvt Ltd,17.7782245,82.9873028,Small,Visakhapatnam,Food and Agro Products,Milk Processing & Pacing,Red,49
21484,vasista dairy,17.807973,83.1758145,Micro,Visakhapatnam,Food and Agro Products,Milk Processing & Pacing,Green,2
21485,PP POLYMERS,14.8293611,79.5763572,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Processing & Pacing,Red,1
21486,Srinivasa Milk diary product,15.5084605,78.3607666,Micro,Kurnool,Food and Agro Products,Milk Processing & Pacing,Green,8
21487,Masqati Dairy Products,16.4629005,79.9204944,Micro,Guntur,Food and Agro Products,Milk Processing and Dairy products,Orange,3
21488,MODEL DAIRY PRIVATE LIMITED,16.8660809,81.2462042,Micro,West Godavari,Food and Agro Products,Milk Processing and Dairy products,Orange,3
21489,Surabhi Foods,18.092195,83.4111502,Micro,Vizianagaram,Food and Agro Products,Milk Processing and Dairy products,White,1
21490,SRI PRATYUSHA ENTERPRISES,18.0855467,83.3868994,Micro,Vizianagaram,Food and Agro Products,Milk Processing and Dairy products,White,4
21491,jeevan dairy,16.5095054,80.7015429,Micro,Krishna,Food and Agro Products,Milk Processing and Dairy products,Green,1
21492,lakshmi milk line,15.8331946,79.9708408,Micro,Prakasam,Food and Agro Products,Milk Processing and Dairy products,Green,4
21493,Naveen Dairy,16.759753,80.1416371,Micro,Krishna,Food and Agro Products,Milk Processing and Dairy products,White,1
21494,Sree Anjani devi Group Resort Corporation,16.823615,81.518114,Micro,West Godavari,Food and Agro Products,Milk Processing and Dairy products,Orange,2
21495,sri kamala dairy,15.3804593,79.9120988,Small,Prakasam,Food and Agro Products,Milk Processing and Dairy products,Green,6
21496,ANJANI DAIRY FOODS PVT LTD,14.4505195,79.9949703,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Processing and Dairy products,White,4
21497,Maruti Pala khova sweets fast food,14.6094469,79.0466729,Micro,Kadapa,Food and Agro Products,Milk Processing and Dairy products,Green,1
21498,SRI VIJAYA VISAKA MILK PRODUCERS COMPANY LIMITED,17.0960698,81.5992237,Micro,West Godavari,Food and Agro Products,Milk Processing and Dairy products,Green,3
21499,Sri vijayavisaka milk products limited,16.6024103,81.7988261,Micro,West Godavari,Food and Agro Products,Milk Processing and Dairy products,White,2
21500,sri sai Srinivasa milk line,15.7881688,79.9861449,Micro,Prakasam,Food and Agro Products,Milk Processing and Dairy products,Green,5
21501,SRI SATYA MURALI KRISHNA FOOD PRODUCTS,16.7465365,81.7709058,Micro,West Godavari,Food and Agro Products,Milk Processing and Dairy products,Green,8
21502,SRINIVASA MILK AND DAIRY PRODUCTS,16.7524716,81.6880216,Micro,West Godavari,Food and Agro Products,Milk Processing and Dairy products,Orange,5
21503,kanthi vennela icecream,14.7531607,78.5389329,Micro,Kadapa,Food and Agro Products,Milk Processing and Dairy products,Green,2
21504,SRI LAKSHMI MILK SUPPLIES,16.750928,81.6859789,Micro,West Godavari,Food and Agro Products,Milk Processing and Dairy products,Orange,5
21505,amaravathi dairy foods,16.5688722,80.3562575,Micro,Guntur,Food and Agro Products,Milk Processing and Dairy products,Green,2
21506,Hima Jyothi Bindu Ice Cream,14.8090528,77.067779,Micro,Anantapur,Food and Agro Products,Milk Processing and Dairy products,Green,1
21507,Sri Krishna dairy products,16.994277,81.4929415,Micro,West Godavari,Food and Agro Products,Milk Processing and Dairy products,Green,1
21508,Gokul dairy milk products,14.9746063,79.9997251,Micro,S.P.S.R. Nellore,Food and Agro Products,Milk Processing and Dairy products,Green,4
21509,Sri Lakshmi Vennela dairy farm,16.3821411,80.824111,Micro,Krishna,Food and Agro Products,Milk Processing and Dairy products,Green,2
21510,Arun manufacturing of milk products,18.2699368,83.3360209,Medium,Vizianagaram,Food and Agro Products,Milk Processing and Dairy products,White,5
21511,Milk producers mutual aided cooperative  society,16.8327458,80.6233339,Micro,Krishna,Food and Agro Products,Milk Processing and Dairy products,Green,6
21512,Murali Krishna Milk Products,16.1219523,79.8470231,Micro,Guntur,Food and Agro Products,Milk Processing and Dairy products,Green,1
21513,Boddu mohanarao vishv dairy,18.7778488,84.4692408,Micro,Srikakulam,Food and Agro Products,Milk Processing and Dairy products,White,1
21514,jafar milk dairy,14.6911958,77.5983192,Micro,Anantapur,Food and Agro Products,Milk Processing and Dairy products,Green,1
